uid	followers_count	friends_count	statuses_count	favourites_count	listed_count	created_year	name_words	screen_name_length	description_length
2976908908	1.99337287577e-05	0.000589204947959	0.00151191037308	0.00111779025287	6.70076612093e-05	0.9	0.125	0.916666666667	0.638497652582
2701255986	5.23560586647e-05	0.000871887090622	0.0107410898807	0.00888691019845	0.000156351209488	0.8	0.25	0.833333333333	0.0
620018150	0.000164993634416	0.000660726935862	0.00606758275625	0.0364361407384	0.000201022983628	0.6	0.125	0.75	0.413145539906
271451861	0.000671982808	0.00561277314588	0.0706401145716	0.000978305315331	0.000670076612093	0.5	0.125	0.333333333333	0.347417840376
194773838	3.14616682802e-05	0.000626668846384	0.0155505601682	0.0327483882802	0.000469053628465	0.4	0.125	0.75	0.615023474178
2893677862	2.88198488063e-06	0.0	0.0019424603894	1.91075256901e-06	2.23358870698e-05	0.8	0.0	1.0	0.0
2392573227	1.7051743877e-05	0.000810582529562	0.000307276748486	0.00167573000302	8.9343548279e-05	0.8	0.0	0.583333333333	0.0
1195278157	0.000321581479597	0.00725096724974	0.0492422319713	0.047361823928	0.00223358870698	0.7	0.125	0.75	0.333333333333
830253571	0.00148470254434	0.000599422374802	0.0303034697799	0.0159719807243	0.00312702418977	0.6	0.125	0.583333333333	0.103286384977
377029968	0.0025949872196	0.0399194866765	0.107578586708	0.00689399526898	0.0269817515803	0.5	0.25	0.666666666667	0.765258215962
122799299	0.000742351272168	0.0039234919078	0.017058844857	0.00067258490429	0.00609769717004	0.4	0.125	0.916666666667	0.215962441315
27317580	0.000115999891445	0.000255435671081	0.0190003988253	0.026276669329	0.000111679435349	0.3	0.0	0.916666666667	0.281690140845
12754762	0.00109179193894	0.0017403683723	0.0468873499873	0.00106237842837	0.00560630765451	0.2	0.0	0.333333333333	0.469483568075
85973106	8.81407042658e-05	0.00213203640129	0.0113357021138	0.00425906747632	0.000134015322419	0.3	0.25	0.583333333333	0.577464788732
2873086293	2.61780293324e-05	0.000252029862133	0.0185861643885	0.0217921330495	0.000156351209488	0.8	0.0	0.166666666667	0.112676056338
15751454	0.000145780401878	0.00220355838919	0.0948769080164	0.00224704502115	0.00129548145005	0.2	0.125	1.0	0.69014084507
591690042	1.537058603e-05	0.000371233175304	0.00202857039266	0.0044329459601	4.46717741395e-05	0.6	0.125	0.916666666667	0.647887323944
4092854173	5.28363894782e-05	0.0034739251267	0.0129726985969	0.0120644917207	0.000223358870698	0.9	0.0	0.833333333333	0.159624413146
270212875	0.000901340771416	0.0125265653098	0.0749728073674	0.0599001822858	0.000580733063814	0.5	0.0	0.416666666667	0.525821596244
870857718	4.39502694296e-05	0.000827611574301	0.00183368985896	0.0349247354563	2.23358870698e-05	0.6	0.125	0.916666666667	0.455399061033
1663794048	4.32297732094e-06	0.000102174268432	0.00132700047134	0.00121332788132	2.23358870698e-05	0.7	0.0	0.666666666667	0.244131455399
862290265	0.00324151249449	0.0010489891559	0.0164116602009	0.00921747039289	0.00373009314065	0.6	0.125	0.583333333333	0.43661971831
707400118807482369	2.88198488063e-06	0.000364421557408	0.0003272180124	0.00210182782591	0.0	1.0	0.0	0.416666666667	0.0
17389503	0.000110476087091	0.00164841153071	0.0226813748595	7.83408553293e-05	0.000469053628465	0.2	0.125	0.333333333333	0.154929577465
40768083	1.15279395225e-05	0.000408697073729	0.00201678691853	0.00188973429075	4.46717741395e-05	0.3	0.0	0.583333333333	0.258215962441
243053328	4.56314272766e-05	0.00045297259005	0.027146405134	0.0775555360234	0.00120613790177	0.5	0.375	0.5	0.0985915492958
89662003	0.000309573209261	0.00668560296442	0.0129264711214	7.45193501913e-05	0.001920886288	0.3	0.125	0.666666666667	0.68544600939
17369567	0.000184206866953	3.40580894774e-05	0.0464341394438	0.0	0.000625404837953	0.2	0.25	1.0	0.676056338028
738921600	0.000369134230127	0.00801386845404	0.00846234726805	0.00119995261334	0.000290366531907	0.6	0.125	0.75	0.746478873239
604476686	0.000336952065627	0.00197536918969	0.00783147819151	0.0	0.000335038306046	0.6	0.125	0.666666666667	0.192488262911
302563842	2.04140595711e-05	0.00678777723285	0.000171313585439	0.000294255895627	0.000134015322419	0.5	0.0	0.833333333333	0.657276995305
247944133	1.44099244031e-05	0.000323551850035	0.00160345890287	0.000638191358048	8.9343548279e-05	0.5	0.0	0.583333333333	0.741784037559
3331968983	0.000178442897192	0.000677755980601	0.0220532250462	0.0330808592272	0.000446717741395	0.9	0.375	0.583333333333	0.488262910798
252434425	3.074117206e-05	0.000677755980601	0.00896541097132	0.0186413020632	0.0	0.5	0.125	0.25	0.225352112676
2810127544	0.000196695468103	0.01407961419	0.0251704071644	0.0122269056891	0.00272497822251	0.8	0.0	0.916666666667	0.0
156333299	3.55444801944e-05	0.000534712004795	0.00402813531054	0.00118466659278	2.23358870698e-05	0.4	0.125	0.583333333333	0.220657276995
181336337	0.000380181838836	0.000333769276879	0.0195950110583	0.0152745560366	0.000446717741395	0.4	0.0	0.666666666667	0.694835680751
3097175972	8.16562382844e-06	0.000459784207945	0.000707008447845	4.39473090872e-05	0.000178687096558	0.9	0.125	1.0	0.0
186397253	0.000141457424557	0.0049724810637	0.0152405641565	0.000452848358855	0.000603068950883	0.4	0.25	0.5	0.408450704225
2866782904	6.72463138813e-05	0.00108645305433	0.00134512889308	0.000332470947007	0.000111679435349	0.8	0.125	1.0	0.075117370892
719914275771428866	5.52380435454e-06	9.1956841589e-05	0.000155904426961	0.000321006431593	0.0	1.0	0.0	0.916666666667	0.0469483568075
4900376472	8.2857065318e-05	0.000483624870579	0.00160164606069	0.00362278687084	0.000446717741395	1.0	0.0	0.833333333333	0.544600938967
2412966416	0.000543254149998	0.000640292082175	0.0484853703637	0.0703959461473	0.00093810725693	0.8	0.0	0.583333333333	0.178403755869
174141832	0.000186128190207	0.00239768949921	0.0132799753453	0.124116754625	0.00223358870698	0.4	0.0	0.75	0.723004694836
64619482	0.000517556451479	0.00708067680235	0.0353676443929	5.54118245012e-05	0.0060530253959	0.3	0.0	0.833333333333	0.333333333333
394974502	2.88198488063e-05	0.000803770911667	0.00197509154853	0.00381195137517	0.000178687096558	0.5	0.125	1.0	0.539906103286
2198704020	0.000128488492595	0.00176420903493	0.0070247634241	0.0135567894771	0.000312702418977	0.7	0.125	0.75	0.50234741784
18155773	0.00371872115764	0.00212863059234	0.022571697908	0.000120377411847	0.0139152576445	0.2	0.125	1.0	0.680751173709
756335606607720450	0.000130890146662	0.00257819737344	0.0127841630108	0.0434409596564	0.000580733063814	1.0	0.25	0.5	0.666666666667
732808088810618880	4.80330813438e-06	6.13045610593e-05	0.00116475109677	0.000129931174692	2.23358870698e-05	1.0	0.25	0.666666666667	0.0
22286451	4.46707656497e-05	0.00325254754509	0.00298303179725	0.00247442457686	0.000223358870698	0.3	0.125	0.666666666667	0.192488262911
96235518	0.00108050416483	0.00214906544602	0.257352887858	0.00496413517428	0.00303768064149	0.3	0.125	1.0	0.18779342723
3195714762	2.93001796197e-05	0.000115797504223	0.000626336971103	0.00796210595505	0.0	0.9	0.0	0.583333333333	0.169014084507
4112063532	1.58509168434e-05	0.000521088769004	0.000687067183931	0.000676406409428	6.70076612093e-05	0.9	0.0	0.916666666667	0.370892018779
125868025	5.33167202916e-05	0.00265993678819	0.00282259526486	0.00668190173382	0.000156351209488	0.4	0.0	0.25	0.544600938967
737109737054056448	2.04140595711e-05	0.000609639801646	0.0010097530909	0.00216488266068	0.0	1.0	0.125	1.0	0.197183098592
103153950	1.99337287577e-05	0.000851452236935	0.00433813132229	0.0203877299113	0.000245694757767	0.4	0.125	0.5	0.300469483568
742777527467380742	9.22235161801e-05	0.00108304724538	0.000228418113919	0.000265594607092	4.46717741395e-05	1.0	0.0	0.666666666667	0.31455399061
2976487163	9.70268243144e-05	0.00654255898861	0.00087650919111	0.000460491369131	0.000245694757767	0.9	0.25	0.666666666667	0.657276995305
3123204560	9.12628545532e-06	0.000235000817394	0.00146387005547	0.0117377530314	0.0	0.9	0.125	1.0	0.136150234742
307445751	0.000683030416709	0.00224442809656	0.0848346687937	0.116802393791	0.00183154273972	0.5	0.125	0.75	0.446009389671
250492272	0.00299990609533	0.00334109857773	0.0594050251985	0.0440504897259	0.0130888298229	0.5	0.125	0.5	0.577464788732
237443755	0.000312215028735	0.00302435834559	0.0623209818353	0.0831559518032	0.00089343548279	0.5	0.25	0.833333333333	0.558685446009
33655372	0.000103030959482	0.00215587706392	0.0406067582756	0.0028298245547	0.000335038306046	0.3	0.0	0.916666666667	0.154929577465
385759660	0.000134492627763	0.0018834123481	0.0222009716834	0.0157484226738	0.000156351209488	0.5	0.0	0.833333333333	0.0892018779343
2869813893	7.44512760829e-06	0.000132826548962	0.000417860121098	1.1464515414e-05	0.0	0.8	0.0	0.666666666667	0.0
37374348	5.11552316311e-05	0.00322870688246	0.00333019107357	0.00712137482469	2.23358870698e-05	0.3	0.0	0.666666666667	0.267605633803
996399246	0.000131130312069	0.00232276170236	0.0221764983141	0.0227551523443	0.000223358870698	0.6	0.0	0.5	0.103286384977
15801372	0.000142418086184	0.00198558661653	0.0349298430079	0.0930861329043	0.000826427821581	0.2	0.125	0.75	0.380281690141
744682635188928512	6.17225095268e-05	0.00103877172906	0.0126364163736	0.0321254829427	0.000424381854325	1.0	0.125	0.416666666667	0.671361502347
3091636366	0.000127047500154	0.00224442809656	0.016079910083	2.67505359661e-05	0.000245694757767	0.9	0.125	0.666666666667	0.0516431924883
321213484	0.00032350280285	0.00306182224402	0.107248649433	9.55376284503e-06	0.000848763708651	0.5	0.0	0.916666666667	0.197183098592
940237466	0.000190691332935	0.00875633480464	0.0305617997897	0.0701475483134	0.000558397176744	0.6	0.0	0.916666666667	0.037558685446
37214134	0.000514914632005	0.00345689608196	0.0467096914543	0.00319668904795	0.00212190927163	0.3	0.0	0.666666666667	0.741784037559
2585090000	1.08074433024e-05	0.000197536918969	0.000243827272398	0.000321006431593	0.0	0.8	0.0	0.916666666667	0.12676056338
861746341	1.27287665561e-05	0.000306522805297	0.000692505710453	9.55376284503e-06	6.70076612093e-05	0.6	0.125	0.916666666667	0.535211267606
3145741085	3.09813374667e-05	0.000592610756907	0.00443965048403	0.00629401896231	0.00089343548279	0.9	0.125	0.833333333333	0.633802816901
868252610	0.000128248327188	0.0016552231486	0.0136035676734	0.0017445170955	2.23358870698e-05	0.6	0.0	0.666666666667	0.18779342723
19780786	0.000274028729066	0.00620197809384	0.283170479678	3.82150513801e-06	0.00174219919144	0.3	0.25	0.416666666667	0.018779342723
3556805776	0.000102790794076	0.000200942727917	0.00704651753018	0.0301860690852	0.000111679435349	0.9	0.0	0.333333333333	0.69014084507
710823996032290816	4.13084499557e-05	0.000895727753256	0.00117018962329	0.00702583719624	6.70076612093e-05	1.0	0.125	0.75	0.389671361502
1534375489	7.25299528291e-05	0.000902539371151	0.0513541931039	0.0266053187709	0.000580733063814	0.7	0.25	0.916666666667	0.488262910798
262939560	0.000311734697921	0.0017335567544	0.0121306334071	0.00119995261334	0.00136248911126	0.5	0.125	0.583333333333	0.661971830986
360323271	6.17225095268e-05	0.00145428042069	0.00521373409231	0.0321025539119	0.000335038306046	0.5	0.0	0.5	0.300469483568
2204642713	0.000192612656189	0.00614067353278	0.0363864616946	0.00335146000604	0.000379710080186	0.7	0.0	0.333333333333	0.173708920188
1574318594	0.000150103379199	0.00410740559098	0.00757314818172	0.000450937606286	6.70076612093e-05	0.7	0.0	0.5	0.220657276995
4384693707	3.81862996683e-05	0.00159391858754	0.00332656538922	0.0047902566905	0.000692412499162	0.9	0.125	0.916666666667	0.37558685446
702559655461957632	3.93871267019e-05	0.000762901204294	0.00101156593307	0.0225736308502	6.70076612093e-05	1.0	0.0	0.75	0.075117370892
266867158	0.000110956417904	0.00673669009863	0.00311536927595	0.00990534131773	0.000335038306046	0.5	0.125	0.833333333333	0.18779342723
484595690	0.00106537374421	0.0137764971936	0.0958712519488	0.0303866981049	0.00484688749414	0.6	0.0	0.75	0.647887323944
768806279309512705	1.92132325375e-06	0.000170290447387	0.000862006453718	1.71967731211e-05	2.23358870698e-05	1.0	0.125	0.666666666667	0.460093896714
162500440	7.92545842172e-05	0.00212181897444	0.0011275878322	0.00403742017831	2.23358870698e-05	0.4	0.0	0.666666666667	0.403755868545
3073503603	0.00010831459843	0.00436284126206	0.00748250607302	0.0212208180314	0.000603068950883	0.9	0.125	0.583333333333	0.478873239437
1575902725	0.00167011023832	0.000248624053185	0.0581478191509	0.0310860335452	0.00116146612763	0.7	0.0	0.5	0.173708920188
1199251308	0.00222056935052	0.0016552231486	0.0873255139408	0.194292964227	0.00120613790177	0.7	0.125	0.583333333333	0.159624413146
48525928	0.000103751455703	0.00425726118468	0.00658152351256	0.00800414251157	0.000134015322419	0.3	0.25	0.75	0.661971830986
215698464	0.000588645411868	0.00956691733421	0.0378195134332	0.117765413086	0.00415447499497	0.4	0.125	0.333333333333	0.492957746479
2359225182	0.000407800860609	0.00465574083156	0.00895000181284	0.00921747039289	0.000402045967256	0.8	0.0	0.916666666667	0.661971830986
13854472	0.00119338190599	0.00380428859463	0.102358507668	0.0454090348024	0.00433316209153	0.2	0.125	0.416666666667	0.741784037559
4853512997	1.89730671308e-05	0.000272464715819	0.0132056488162	0.0302300163943	0.000178687096558	1.0	0.125	0.5	0.0
4505360352	1.75320746905e-05	0.00055855266743	0.00269025778616	0.00978687465845	0.000245694757767	0.9	0.0	0.666666666667	0.49765258216
706466308976734208	1.10476087091e-05	0.000119203313171	0.00172582574961	0.000406990297198	4.46717741395e-05	1.0	0.0	0.666666666667	0.164319248826
889022935	3.36231569406e-05	0.000824205765353	0.00585548022189	0.0144185388857	0.000201022983628	0.6	0.25	0.666666666667	0.469483568075
2804090827	8.16562382844e-06	0.000306522805297	0.00493908850295	0.0101365423786	0.000201022983628	0.8	0.0	0.833333333333	0.305164319249
2218957290	0.000280032864234	0.001433845567	0.0292248286864	0.0216278083286	0.000513725402604	0.7	0.0	0.75	0.131455399061
305141481	0.000156347679774	0.00251689281238	0.00254704325441	0.000699335440256	0.000335038306046	0.5	0.125	0.416666666667	0.43661971831
2807496454	0.000290359976723	0.00619176066699	0.0349398136398	1.91075256901e-06	0.00138482499832	0.8	0.125	0.916666666667	0.154929577465
566871266	4.46707656497e-05	0.00169268704703	0.0573755483848	0.0999342701116	0.000692412499162	0.6	0.125	0.833333333333	0.75117370892
396787338	0.00109803623952	0.0171073783445	0.198308618252	0.193864955651	0.00616470483125	0.5	0.0	0.666666666667	0.394366197183
751804249084948480	1.99337287577e-05	0.00366465042777	0.00101700445959	0.00199482568204	0.000580733063814	1.0	0.125	0.583333333333	0.0
1633951202	0.000222393166622	0.00296645959348	0.0308301004315	3.82150513801e-06	0.00111679435349	0.7	0.125	0.666666666667	0.718309859155
3059822856	0.000109515425464	0.000681161789548	0.00634494760886	0.00496604592685	8.9343548279e-05	0.9	0.25	0.75	0.37558685446
324191116	4.17887807691e-05	0.000885510326413	0.00470069975708	0.00601887059237	0.000178687096558	0.5	0.0	0.666666666667	0.0610328638498
2366569213	0.000308612547634	0.00152580240859	0.0451152967623	0.114614582099	0.000625404837953	0.8	0.0	0.583333333333	0.159624413146
3237611533	0.000109515425464	0.000766307013242	0.0213725028099	0.0757422318354	0.000357374193116	0.9	0.125	1.0	0.0
93033299	0.000251933511648	0.000190725301074	0.00644012182299	0.0	0.00167519153023	0.3	0.125	0.916666666667	0.178403755869
2834652729	3.02608412466e-05	0.00113754018855	0.0126264457416	0.0400933211555	4.46717741395e-05	0.8	0.0	0.833333333333	0.535211267606
2679693610	9.79874859413e-05	0.00192768786442	0.00661959319822	0.00918498759922	0.000402045967256	0.8	0.125	0.333333333333	0.0
33443030	0.00188890092384	0.00239768949921	0.0219834306225	0.0226691684787	0.00276964999665	0.3	0.25	1.0	0.239436619718
609212773	0.00013761477805	0.00502697400687	0.00376527319532	0.00167381925045	0.000178687096558	0.6	0.0	0.833333333333	0.718309859155
139881843	6.24430057469e-05	0.000561958476377	0.00345437076248	0.00146363646786	4.46717741395e-05	0.4	0.125	0.333333333333	0.0892018779343
13050712	6.98881333552e-05	0.0010558007738	0.0136108190421	0.0010910397169	0.000424381854325	0.2	0.125	0.333333333333	0.342723004695
1593911304	0.00067342380044	0.011147212686	0.0755547297052	0.0390462287477	0.000580733063814	0.7	0.125	0.75	0.276995305164
3105274249	1.20082703359e-06	4.08697073729e-05	0.000839345926544	1.52860205521e-05	2.23358870698e-05	0.9	0.0	0.75	0.286384976526
3099191	0.00117464900426	0.00323551850035	0.00669663899061	0.00142924292162	0.00254629112595	0.1	0.0	0.25	0.267605633803
766192139294367744	1.39295935897e-05	0.000572175903221	0.000160436532395	0.000286612885351	2.23358870698e-05	1.0	0.25	0.833333333333	0.652582159624
1194986731	7.70930955568e-05	0.000647103700071	0.0177069359342	0.0242321640801	0.000111679435349	0.7	0.0	0.416666666667	0.0469483568075
4334014937	1.22484357427e-05	0.000640292082175	0.000457742648925	0.00187062676506	0.0	0.9	0.25	0.75	0.732394366197
581109471	0.000257937646816	0.00575922293063	0.0019216127044	0.000441383843441	0.000558397176744	0.6	0.125	0.666666666667	0.483568075117
